timestamps,TP9,AF7,AF8,TP10,Right AUX
1621558099.577,9.766,27.832,32.227,13.672,42.480
1621558099.581,10.254,27.832,31.250,17.578,27.344
1621558099.595,16.602,23.926,31.250,22.949,18.555
1621558099.599,18.066,23.926,33.203,23.926,11.719
1621558099.603,23.926,25.391,34.668,22.461,18.555
1621558099.607,30.273,21.484,31.250,19.531,33.203
1621558099.611,35.156,22.949,29.785,20.996,21.484
1621558099.615,42.969,28.809,31.250,24.902,4.883
1621558099.619,43.945,34.668,29.297,20.508,2.441
1621558099.622,38.086,38.574,26.367,18.555,34.180
1621558099.626,35.645,34.180,27.344,14.160,27.344
1621558099.630,37.109,29.297,27.344,8.301,14.648
1621558099.634,35.645,29.297,29.785,11.719,77.148
1621558099.638,32.715,31.250,34.180,9.766,80.078
1621558099.632,28.809,30.273,34.180,11.719,-4.883
1621558099.636,26.367,30.273,32.715,15.625,5.371
1621558099.640,29.785,29.297,34.668,19.531,20.508
1621558099.644,35.645,31.738,34.668,28.809,0.488
1621558099.648,37.598,34.180,34.668,28.320,4.395
1621558099.652,39.062,32.715,37.109,26.855,5.859
1621558099.656,37.598,31.738,37.109,27.832,41.504
1621558099.659,29.297,33.691,34.668,23.926,26.855
1621558099.663,28.809,34.668,34.668,21.484,-3.418
1621558099.667,30.762,32.227,31.738,21.973,12.207
1621558099.671,33.691,31.738,34.180,27.344,-23.926
1621558099.675,37.109,35.645,36.621,31.738,-28.320
1621558099.689,35.156,35.156,35.645,30.762,18.555
1621558099.693,34.180,30.762,35.156,32.227,11.230
1621558099.697,32.715,32.227,34.668,33.203,5.859
1621558099.701,33.691,35.156,33.203,30.762,22.949
1621558099.705,35.156,34.668,33.203,27.344,43.945
1621558099.709,36.133,33.203,35.156,26.367,62.500
1621558099.713,31.738,31.738,34.180,24.414,15.137
1621558099.716,23.438,30.762,34.668,21.484,7.812
1621558099.720,18.066,27.344,33.691,14.160,56.641
1621558099.724,17.090,25.391,34.180,12.695,76.172
1621558099.728,20.020,22.949,33.691,11.230,85.938
1621558099.732,20.996,25.879,34.180,8.301,67.383
1621558099.726,19.043,29.785,34.668,10.742,41.016
1621558099.730,21.973,31.250,31.738,15.625,47.852
1621558099.734,26.855,32.715,28.809,17.578,96.191
1621558099.738,29.297,34.668,26.855,19.531,83.008
1621558099.742,32.715,32.227,26.367,26.855,24.414
1621558099.746,33.691,31.738,28.809,28.320,48.340
1621558099.750,35.156,34.668,29.785,28.809,64.941
1621558099.753,41.016,31.738,30.273,29.297,34.668
1621558099.757,39.551,30.762,31.738,33.203,-11.230
1621558099.761,34.180,29.297,32.227,32.227,-12.695
1621558099.765,38.574,27.832,34.180,32.227,28.320
1621558099.769,40.527,28.320,33.691,40.039,62.500
1621558099.782,35.645,30.762,35.645,42.480,36.621
1621558099.786,31.250,32.715,38.574,38.086,21.484
1621558099.790,29.297,31.250,37.109,34.668,19.043
1621558099.794,32.715,27.344,36.621,33.691,20.996
1621558099.798,36.621,27.344,41.504,37.598,54.688
1621558099.802,35.156,29.297,43.945,34.180,92.285
1621558099.806,35.156,27.344,42.969,29.785,33.691
1621558099.809,35.156,25.879,44.434,32.227,-44.922
1621558099.813,31.738,24.414,41.992,28.320,-34.180
1621558099.817,29.785,26.367,39.062,22.461,-14.648
1621558099.821,30.273,26.367,39.551,20.996,51.758
1621558099.825,22.949,27.832,34.668,12.695,27.832
1621558099.820,25.391,31.250,31.250,17.090,34.668
1621558099.824,32.715,31.250,32.227,26.367,46.387
1621558099.828,25.879,29.297,31.250,20.020,-4.883
1621558099.832,25.879,26.855,32.227,20.508,-19.531
1621558099.836,24.902,26.855,31.250,22.461,9.277
1621558099.840,24.414,27.344,29.297,22.461,13.672
1621558099.844,25.879,27.344,28.809,17.578,-45.898
1621558099.847,18.555,29.785,26.367,12.695,0.000
1621558099.851,20.020,32.715,23.438,16.602,24.902
1621558099.855,23.438,33.203,22.949,18.066,36.621
1621558099.859,21.484,31.250,25.391,17.578,45.410
1621558099.863,25.391,30.273,28.320,22.949,2.441
1621558099.876,27.344,32.227,26.855,24.414,60.547
1621558099.880,31.738,30.273,26.367,32.227,31.250
1621558099.884,40.527,26.855,27.832,38.574,-2.441
1621558099.888,44.922,27.832,31.250,39.062,32.227
1621558099.892,46.387,29.297,33.691,41.992,34.180
1621558099.896,47.363,33.203,30.273,42.480,34.668
1621558099.900,46.387,32.715,27.832,38.574,27.344
1621558099.903,40.527,29.785,29.785,32.715,-13.672
1621558099.907,37.109,32.227,26.855,28.809,15.137
1621558099.911,36.133,29.297,23.926,30.273,24.414
1621558099.915,34.668,31.250,25.391,27.832,12.695
1621558099.919,36.133,37.109,24.902,23.926,45.410
1621558099.914,38.086,32.715,24.414,24.902,41.504
1621558099.918,31.250,30.762,26.855,26.855,26.367
1621558099.922,26.367,33.691,27.832,30.273,53.223
1621558099.926,25.391,31.250,24.902,25.391,38.086
1621558099.930,21.484,30.762,23.926,15.137,-5.859
1621558099.934,20.020,28.809,28.809,15.625,-8.789
1621558099.938,24.414,25.879,33.203,25.879,-70.312
1621558099.941,28.809,28.320,34.668,26.367,-2.930
1621558099.945,30.273,31.738,33.691,20.996,82.520
1621558099.949,31.738,28.809,32.715,22.461,5.859
1621558099.953,35.645,27.344,32.715,20.996,-17.578
1621558099.957,34.180,29.785,31.250,19.043,-45.410
1621558099.970,31.250,31.250,30.273,20.996,-11.719
1621558099.974,37.109,31.250,30.762,23.438,35.156
1621558099.978,37.109,31.738,30.273,22.461,16.602
1621558099.982,38.574,32.715,30.762,26.855,20.508
1621558099.986,38.574,34.180,33.691,26.367,49.805
1621558099.990,39.551,34.668,34.180,24.902,27.832
1621558099.994,39.551,37.109,34.668,33.691,23.438
1621558099.997,39.062,40.527,32.715,36.621,63.965
1621558100.001,39.062,38.086,31.738,33.203,72.754
1621558100.005,35.156,34.180,33.691,28.809,104.980
1621558100.009,32.715,30.762,32.227,29.297,92.773
1621558100.013,32.715,31.250,32.227,37.109,58.594
1621558100.009,35.156,31.738,35.645,40.527,46.387
1621558100.013,34.180,31.738,36.621,34.668,26.367
1621558100.017,30.762,31.738,34.668,31.250,63.477
1621558100.021,32.227,32.227,33.691,29.785,74.219
1621558100.025,27.832,32.227,31.738,20.996,47.363
1621558100.029,22.461,31.738,29.785,7.812,40.039
1621558100.033,23.438,32.227,31.250,7.324,30.762
1621558100.036,27.344,32.227,30.273,14.648,55.664
1621558100.040,33.691,34.180,27.832,19.043,23.926
1621558100.044,31.738,34.668,27.344,17.578,28.809
1621558100.048,30.273,35.645,25.391,18.555,32.227
1621558100.052,32.227,33.691,26.855,21.973,5.371
1621558100.063,32.227,29.297,28.809,22.949,-13.184
1621558100.067,32.227,25.879,29.785,24.414,-26.855
1621558100.071,33.691,25.879,32.715,27.344,53.223
1621558100.075,34.668,31.250,32.715,29.297,77.148
1621558100.079,39.551,28.809,32.715,34.668,2.441
1621558100.083,38.574,26.855,34.668,33.203,-0.977
1621558100.087,32.227,28.320,34.668,25.391,16.113
1621558100.090,32.715,31.250,33.691,25.879,20.996
1621558100.094,31.738,29.297,32.715,25.879,18.555
1621558100.098,28.320,22.949,33.691,25.879,24.414
1621558100.102,30.762,24.902,31.738,26.367,34.668
1621558100.106,32.715,26.855,28.320,24.902,45.410
1621558100.101,29.785,26.855,31.250,29.297,36.133
1621558100.105,30.273,26.855,34.180,29.297,-49.316
1621558100.109,33.203,29.785,32.227,19.531,-34.668
1621558100.113,31.738,31.738,28.320,14.160,42.480
1621558100.117,31.250,31.738,27.832,17.090,25.879
1621558100.121,38.574,28.809,28.809,22.461,36.133
1621558100.125,43.945,33.203,30.273,24.902,51.758
1621558100.128,43.457,35.645,31.250,26.367,30.762
1621558100.132,40.527,29.785,31.250,26.367,45.410
1621558100.136,40.527,28.320,34.180,24.902,79.102
1621558100.140,35.645,29.785,35.156,24.414,72.754
1621558100.144,29.785,30.762,37.109,27.832,62.012
