timestamps,TP9,AF7,AF8,TP10,Right AUX
1621557101.276,34.180,34.668,32.227,29.785,34.180
1621557101.280,50.781,32.227,33.691,41.016,-33.203
1621557101.284,30.273,29.785,39.551,30.762,5.371
1621557101.288,14.160,28.320,39.062,14.648,55.664
1621557101.292,24.902,22.949,43.457,24.414,48.828
1621557101.269,33.203,14.160,46.875,38.086,21.973
1621557101.273,41.992,11.230,49.805,43.457,-11.230
1621557101.277,47.363,12.695,50.293,49.316,-13.184
1621557101.281,50.293,11.230,50.781,59.082,-55.176
1621557101.285,58.105,6.836,54.688,68.359,-35.156
1621557101.289,65.430,6.348,57.129,71.289,-13.184
1621557101.293,67.871,3.418,56.641,77.148,-51.270
1621557101.296,72.754,-1.953,60.059,90.332,25.391
1621557101.300,71.777,2.930,62.012,90.820,49.805
1621557101.304,64.453,7.324,58.594,83.496,-12.695
1621557101.308,60.547,7.812,57.617,84.961,-0.977
1621557101.312,56.641,10.742,57.617,89.355,20.020
1621557101.324,50.781,11.719,56.641,85.449,38.086
1621557101.328,42.969,8.301,58.594,78.613,32.715
1621557101.332,37.598,13.672,62.988,74.707,-35.645
1621557101.336,41.016,13.184,58.105,74.219,-56.152
1621557101.340,40.039,10.742,55.664,71.289,-25.391
1621557101.344,37.598,15.625,57.129,63.477,1.953
1621557101.348,37.109,15.625,53.223,61.523,34.180
1621557101.351,37.598,18.555,48.340,60.059,8.301
1621557101.355,42.480,21.973,48.340,56.152,-15.625
1621557101.359,41.016,25.391,45.898,43.945,18.066
1621557101.363,36.621,21.484,41.504,30.273,-4.395
1621557101.367,38.086,21.484,43.457,30.762,15.137
1621557101.362,38.574,24.902,40.527,35.156,44.434
1621557101.366,38.574,22.461,39.062,35.645,62.012
1621557101.370,41.504,20.996,39.551,33.691,48.340
1621557101.374,46.387,24.414,38.086,35.156,76.172
1621557101.378,53.711,29.297,37.109,39.062,41.504
1621557101.382,51.758,30.273,35.156,40.527,-36.621
1621557101.386,49.316,25.879,37.598,42.480,37.598
1621557101.389,51.758,26.367,40.527,46.875,74.707
1621557101.393,54.199,28.320,40.039,50.781,35.156
1621557101.397,50.293,28.809,37.598,50.293,16.602
1621557101.401,45.410,29.785,37.598,46.387,-11.719
1621557101.405,46.387,29.297,39.062,50.293,7.324
1621557101.417,43.945,32.715,38.086,48.828,61.035
1621557101.421,37.598,30.762,37.109,43.457,49.805
1621557101.425,26.855,26.367,37.598,37.598,10.742
1621557101.429,20.508,26.855,38.086,34.180,37.598
1621557101.433,17.578,25.879,37.598,36.621,34.668
1621557101.437,19.531,27.832,36.621,39.062,24.414
1621557101.441,30.273,30.273,38.574,42.480,1.953
1621557101.444,30.762,28.320,38.574,38.086,-13.184
1621557101.448,27.832,25.879,35.156,34.668,62.500
1621557101.452,32.715,26.855,34.668,40.039,25.391
1621557101.456,30.762,26.855,36.133,31.738,-52.246
1621557101.460,23.926,27.344,34.668,23.438,9.277
1621557101.457,27.832,27.344,31.250,29.785,36.133
1621557101.461,32.227,25.879,30.762,32.715,18.555
1621557101.465,34.668,26.367,32.715,38.086,10.254
1621557101.469,34.668,27.832,35.645,38.574,-30.273
1621557101.473,33.691,27.832,36.133,34.668,-34.180
1621557101.477,39.551,29.297,33.691,38.574,20.996
1621557101.481,46.875,32.227,35.156,42.969,76.172
1621557101.484,42.969,32.227,35.645,39.062,69.336
1621557101.488,35.156,33.691,28.320,25.391,123.047
1621557101.492,36.133,32.715,25.879,22.461,86.426
1621557101.496,37.598,28.809,31.250,29.785,29.297
1621557101.500,31.738,28.320,30.762,25.879,52.734
1621557101.511,24.414,28.809,32.227,24.414,69.336
1621557101.515,20.508,29.297,36.133,25.879,97.656
1621557101.519,22.461,34.180,35.645,26.367,98.633
1621557101.523,21.484,36.133,30.273,27.832,78.613
1621557101.527,19.531,30.273,31.250,28.320,46.387
1621557101.531,18.555,29.297,32.227,21.484,2.441
1621557101.535,21.973,29.297,32.227,19.043,29.785
1621557101.538,28.320,28.809,36.621,25.391,48.828
1621557101.542,35.156,34.668,40.527,26.367,74.219
1621557101.546,32.227,31.738,42.480,27.344,40.527
1621557101.550,45.898,22.949,45.898,49.805,-13.184
1621557101.554,66.895,31.738,38.574,68.359,-14.648
1621557101.548,41.992,45.898,25.391,33.691,-43.945
1621557101.552,11.230,45.410,25.879,0.488,61.035
1621557101.556,14.160,41.504,26.855,1.953,46.387
1621557101.560,12.695,45.898,22.461,-1.953,0.977
1621557101.564,-7.812,49.316,20.020,-24.902,42.969
1621557101.568,-24.414,46.875,17.090,-41.992,43.945
1621557101.572,-36.133,50.293,16.602,-52.246,18.555
1621557101.575,-43.945,44.922,13.672,-62.500,26.855
1621557101.579,-45.898,33.691,9.277,-65.430,-10.742
1621557101.583,-49.316,39.551,12.207,-63.477,-23.926
1621557101.587,-58.105,41.992,14.648,-72.266,21.973
1621557101.591,-54.199,41.504,16.113,-70.801,27.344
1621557101.605,-56.641,45.898,13.184,-74.219,91.309
1621557101.609,-62.500,42.480,9.766,-79.590,91.309
1621557101.613,-53.711,45.410,8.301,-70.312,67.383
1621557101.617,-41.992,48.340,11.719,-60.059,77.637
1621557101.621,-38.574,43.945,16.113,-47.363,63.965
1621557101.625,-32.715,46.387,16.602,-39.551,80.078
1621557101.629,-20.508,48.340,19.043,-33.203,53.223
1621557101.632,-9.277,48.828,24.414,-20.508,23.926
1621557101.636,3.418,50.781,24.902,-10.254,77.637
1621557101.640,15.625,50.781,20.996,-2.930,56.641
1621557101.644,21.484,48.828,20.508,-0.977,-11.230
1621557101.648,21.484,50.293,20.508,-2.441,50.293
1621557101.643,20.996,52.734,22.461,4.883,38.086
1621557101.647,25.879,46.387,20.020,8.301,-21.973
1621557101.651,27.344,41.504,14.160,4.395,15.625
1621557101.655,27.832,41.992,17.578,6.836,48.828
1621557101.659,33.691,43.457,21.973,21.973,16.602
1621557101.663,39.551,44.922,22.461,27.344,26.367
1621557101.667,42.480,44.434,19.043,20.508,39.551
1621557101.670,43.945,47.852,19.043,23.438,41.504
1621557101.674,42.480,48.828,25.879,26.855,47.852
1621557101.678,39.551,43.457,26.855,28.320,10.254
1621557101.682,39.062,39.062,23.926,30.762,34.180
1621557101.686,36.133,35.645,26.367,30.762,125.488
1621557101.699,33.203,36.133,31.738,32.227,41.504
1621557101.703,32.227,35.645,32.227,37.598,-43.945
1621557101.707,25.879,32.227,29.785,35.645,-11.230
1621557101.711,17.090,38.086,27.832,22.949,-33.691
1621557101.715,16.113,40.527,28.809,22.461,-15.137
1621557101.719,18.555,32.227,26.855,28.809,29.297
1621557101.723,22.461,31.250,25.391,28.320,48.340
1621557101.726,25.879,33.203,26.855,32.715,70.801
1621557101.730,29.785,34.180,29.785,38.574,41.016
1621557101.734,40.039,37.598,34.180,42.969,17.578
1621557101.738,48.340,38.574,33.203,44.922,59.570
1621557101.742,49.805,39.551,33.691,41.016,119.141
1621557101.736,48.340,42.480,33.203,37.598,38.574
1621557101.740,50.293,41.016,33.203,39.062,10.742
1621557101.744,54.688,38.574,32.715,43.457,25.879
1621557101.748,55.176,41.504,31.738,42.480,-2.441
1621557101.752,49.316,41.016,29.297,34.180,-6.348
1621557101.756,49.316,41.504,29.297,35.645,32.715
1621557101.760,47.363,43.945,32.227,41.016,46.387
1621557101.763,41.992,41.504,34.668,40.039,9.277
1621557101.767,36.621,33.691,33.691,31.250,65.918
1621557101.771,31.250,32.227,34.180,26.367,17.578
1621557101.775,30.273,35.156,40.527,35.156,-11.230
1621557101.779,26.855,32.227,41.016,31.738,45.898
1621557101.792,25.879,31.250,38.574,23.438,40.039
1621557101.796,28.320,34.668,41.016,24.902,-1.953
1621557101.800,29.297,35.156,44.434,31.738,-34.180
1621557101.804,30.273,33.691,43.945,32.715,-25.879
1621557101.808,27.344,33.203,38.086,23.438,45.898
1621557101.812,20.508,32.715,36.133,15.137,24.902
1621557101.816,16.602,27.344,42.969,21.973,6.348
1621557101.819,13.184,21.484,45.898,26.855,36.621
1621557101.823,7.324,23.438,41.504,22.949,47.852
1621557101.827,7.812,25.391,42.480,21.484,27.832
1621557101.831,15.137,22.461,44.434,25.879,3.418
1621557101.835,17.090,23.926,40.527,32.715,48.340
1621557101.830,18.066,26.367,41.016,29.297,21.973
1621557101.834,24.902,27.344,39.062,26.855,1.465
1621557101.838,32.227,31.738,34.668,27.344,-4.395
1621557101.842,37.109,37.598,36.133,29.785,-12.695
1621557101.846,38.086,35.645,38.086,32.715,-29.297
1621557101.850,37.598,34.668,36.133,29.297,-6.348
1621557101.854,36.133,37.109,35.156,26.367,77.148
1621557101.857,38.086,38.086,35.645,28.809,58.594
1621557101.861,43.945,39.062,37.109,32.227,37.598
1621557101.865,41.016,39.551,37.598,27.344,28.320
1621557101.869,36.621,40.527,36.621,23.926,-1.953
1621557101.873,36.133,42.480,33.691,23.926,26.855
1621557101.887,38.574,37.598,33.691,25.879,31.250
1621557101.891,32.715,30.762,30.273,22.949,32.227
1621557101.895,26.367,29.297,28.809,20.020,37.109
1621557101.899,22.461,33.691,30.762,17.578,24.902
1621557101.903,29.297,35.156,27.832,19.043,57.617
1621557101.907,34.668,35.156,25.879,20.996,47.363
1621557101.911,24.902,35.645,25.391,20.508,23.438
1621557101.914,24.414,33.691,24.902,19.043,11.230
1621557101.918,32.227,29.297,24.414,17.090,12.695
1621557101.922,40.527,32.715,23.926,22.461,-5.859
1621557101.926,42.969,35.156,24.414,24.414,33.203
1621557101.930,32.715,34.180,23.926,23.926,47.363
1621557101.925,24.902,33.203,23.438,29.785,-13.672
1621557101.929,21.973,27.344,26.367,35.645,6.836
1621557101.933,14.160,23.438,32.715,35.156,49.316
1621557101.937,5.859,26.855,33.203,29.297,50.781
1621557101.941,3.418,24.414,34.668,21.484,53.223
1621557101.945,8.789,21.973,37.109,20.508,24.414
1621557101.949,15.137,25.879,37.109,21.484,-6.836
1621557101.952,19.531,27.832,39.062,19.043,28.320
1621557101.956,19.043,25.879,39.551,16.113,-2.930
1621557101.960,22.949,29.785,37.598,22.461,-28.320
1621557101.964,31.738,35.156,35.156,30.762,63.965
1621557101.968,32.715,31.738,31.250,30.273,71.777
1621557101.980,35.645,33.203,28.809,27.832,58.594
1621557101.984,36.621,35.156,23.926,22.461,72.754
1621557101.988,38.086,28.809,22.461,23.926,55.176
1621557101.992,36.621,25.391,25.879,28.320,5.859
1621557101.996,29.297,31.738,30.273,27.832,1.465
1621557102.000,27.344,34.180,34.180,36.133,1.465
1621557102.004,27.832,31.250,36.621,40.527,-58.105
1621557102.007,29.297,28.809,41.016,39.062,-2.441
1621557102.011,25.879,27.832,42.969,35.156,83.008
1621557102.015,25.879,26.855,40.527,34.180,41.992
1621557102.019,27.832,26.367,39.551,33.203,34.668
1621557102.023,30.273,28.320,38.574,29.297,70.312
1621557102.017,26.855,27.344,35.645,21.973,62.500
1621557102.021,21.484,27.344,30.273,17.090,35.645
1621557102.025,27.344,29.297,30.273,17.090,-11.230
1621557102.029,31.738,31.738,31.738,17.090,-3.906
1621557102.033,29.297,30.273,29.785,14.648,6.836
1621557102.037,32.715,28.320,28.809,14.160,-3.418
1621557102.041,32.227,31.250,26.855,17.578,31.738
