timestamps,TP9,AF7,AF8,TP10,Right AUX
1621556151.654,15.625,38.574,41.992,39.062,19.043
1621556151.658,19.531,35.645,41.992,44.434,3.418
1621556151.662,17.090,32.715,41.504,45.410,21.973
1621556151.666,7.324,37.109,39.062,35.645,28.809
1621556151.660,1.465,36.621,34.668,28.809,32.227
1621556151.664,12.695,35.156,31.738,29.785,98.633
1621556151.668,21.973,35.645,33.203,26.367,87.402
1621556151.672,21.484,38.574,38.574,24.414,57.617
1621556151.676,21.484,38.574,37.109,19.531,66.895
1621556151.680,26.367,38.086,34.180,20.508,28.809
1621556151.684,26.855,39.062,33.691,27.832,26.367
1621556151.687,19.043,36.621,31.738,25.879,5.859
1621556151.691,10.742,35.156,29.297,15.625,16.602
1621556151.695,12.695,37.598,26.367,7.812,59.082
1621556151.699,24.414,36.133,29.297,15.625,58.594
1621556151.703,26.855,31.250,29.297,17.090,19.043
1621556151.681,24.414,34.668,26.367,1.465,-9.766
1621556151.685,37.598,43.945,25.879,2.441,1.465
1621556151.689,51.270,44.922,25.879,29.785,29.785
1621556151.693,25.879,37.598,37.109,27.344,18.555
1621556151.697,-12.207,32.715,37.598,-12.207,30.762
1621556151.701,-7.812,30.273,37.109,-15.137,10.742
1621556151.705,13.184,21.484,49.316,-5.859,-22.461
1621556151.708,8.789,14.648,53.223,-18.555,8.789
1621556151.712,0.488,16.602,52.246,-32.715,16.602
1621556151.716,-15.625,11.230,54.688,-40.527,-24.902
1621556151.720,-46.875,5.859,53.223,-42.969,-43.457
1621556151.724,-55.176,6.836,51.758,-40.039,14.648
1621556151.773,-60.547,2.930,54.688,-40.527,65.918
1621556151.777,-64.941,-2.930,54.688,-48.828,17.090
1621556151.781,-55.176,1.953,54.199,-43.945,-41.992
1621556151.785,-37.109,9.766,54.688,-24.414,5.371
1621556151.789,-20.996,14.648,52.246,-13.672,42.480
1621556151.793,-14.648,18.555,52.246,-10.254,68.359
1621556151.797,-20.996,18.555,54.199,-2.441,45.898
1621556151.800,-24.414,13.672,52.734,8.789,-67.871
1621556151.804,-14.160,12.695,49.316,17.090,-20.508
1621556151.808,-6.348,16.602,47.852,17.090,33.203
1621556151.812,-6.836,16.602,43.945,16.113,-26.855
1621556151.816,-3.906,17.578,40.527,17.578,-6.348
1621556151.794,3.418,21.973,43.457,24.902,29.785
1621556151.798,5.371,24.414,45.898,26.367,79.102
1621556151.802,8.789,21.484,42.480,20.020,63.965
1621556151.806,20.996,23.926,44.434,25.879,19.531
1621556151.810,35.156,24.902,51.270,34.668,11.719
1621556151.814,40.039,25.879,53.711,33.203,-35.645
1621556151.818,36.133,29.785,51.270,31.738,-8.789
1621556151.821,32.715,25.391,51.270,27.344,25.879
1621556151.825,44.434,29.297,50.293,20.508,26.367
1621556151.829,51.270,33.203,50.781,24.414,24.902
1621556151.833,42.480,34.668,50.293,29.297,-7.812
1621556151.837,32.227,37.109,45.898,25.879,-48.828
1621556151.849,33.203,36.133,48.340,30.762,0.000
1621556151.853,27.832,34.180,56.152,38.574,16.113
1621556151.857,19.531,35.645,55.176,32.227,-9.277
1621556151.861,18.555,38.086,52.734,18.555,14.160
1621556151.865,13.184,31.738,53.711,15.625,23.926
1621556151.869,9.766,28.320,51.758,26.855,-1.953
1621556151.873,10.254,31.250,53.711,30.273,-48.828
1621556151.876,11.719,32.715,53.223,22.949,-5.859
1621556151.880,13.672,29.785,50.781,24.414,67.871
1621556151.884,20.996,23.926,51.270,30.762,-13.672
1621556151.888,20.020,21.973,54.199,31.250,5.859
1621556151.892,15.625,24.902,60.059,31.738,99.609
