timestamps,TP9,AF7,AF8,TP10,Right AUX
1621557625.119,27.344,0.977,10.742,54.199,-21.973
1621557625.123,25.879,1.953,15.137,41.016,4.395
1621557625.127,27.832,4.395,12.695,21.973,33.691
1621557625.131,48.340,10.742,5.859,25.391,34.180
1621557625.125,59.570,6.836,8.301,32.227,-33.203
1621557625.129,43.945,6.836,10.742,33.203,-90.820
1621557625.133,49.805,8.789,8.789,35.156,-54.688
1621557625.137,50.781,14.160,6.836,34.668,6.348
1621557625.141,38.574,7.812,4.883,38.086,49.805
1621557625.145,41.016,1.465,3.906,41.016,28.320
1621557625.149,42.480,5.859,7.812,43.457,-14.648
1621557625.152,45.410,6.348,6.348,37.109,-32.227
1621557625.156,44.922,5.859,3.906,36.621,-30.762
1621557625.160,40.039,9.277,6.348,41.992,-13.672
1621557625.164,44.434,10.742,6.348,36.621,27.344
1621557625.168,50.781,9.277,6.836,28.809,47.852
1621557625.181,48.828,4.395,6.348,29.297,47.363
1621557625.185,41.504,3.418,10.254,37.598,40.039
1621557625.189,29.297,5.859,10.742,42.480,16.113
1621557625.193,25.879,1.465,7.324,39.551,-15.625
1621557625.197,16.602,0.488,9.277,35.156,16.602
1621557625.201,11.719,4.883,9.277,34.180,0.000
1621557625.205,16.113,3.418,6.836,36.621,-30.273
1621557625.208,29.785,1.465,9.766,44.434,28.320
1621557625.212,39.062,6.836,9.766,33.691,31.738
1621557625.216,33.203,9.277,10.742,33.203,19.531
1621557625.220,37.598,5.859,10.742,46.387,83.496
1621557625.224,31.738,7.324,7.324,44.922,40.039
1621557625.219,34.668,4.883,7.324,39.062,11.719
1621557625.223,42.969,4.395,5.859,32.227,34.668
1621557625.227,35.645,6.348,9.766,33.203,76.660
1621557625.231,34.180,2.441,13.184,29.297,75.195
1621557625.235,50.293,0.000,14.648,26.367,48.340
1621557625.239,43.457,0.977,14.648,32.227,31.738
1621557625.243,28.809,7.812,12.695,33.691,17.090
1621557625.246,38.086,1.465,14.648,33.203,77.637
1621557625.250,38.574,-1.953,16.113,27.832,87.891
1621557625.254,32.227,2.930,17.578,31.738,41.016
1621557625.258,32.715,-2.930,17.578,42.969,18.555
1621557625.262,39.062,-4.883,16.602,40.527,55.664
1621557625.275,40.039,-1.465,19.043,37.109,81.055
1621557625.279,42.969,4.395,20.508,41.992,62.988
1621557625.283,41.992,12.207,19.531,35.156,21.484
1621557625.287,44.434,10.254,18.555,36.133,20.508
1621557625.291,38.086,1.465,19.531,41.992,32.227
1621557625.295,30.762,5.859,20.020,35.645,42.969
1621557625.299,35.645,9.766,18.066,31.250,86.914
1621557625.302,32.715,11.719,13.184,29.785,46.875
1621557625.306,49.805,11.719,14.160,37.109,3.906
1621557625.310,53.711,6.836,13.672,40.527,13.184
1621557625.314,31.738,3.906,12.207,33.203,36.133
1621557625.318,24.902,7.812,9.277,32.715,22.949
1621557625.314,41.992,8.789,8.789,41.016,11.719
1621557625.318,54.199,2.441,14.160,34.668,35.156
1621557625.322,47.363,-1.953,14.160,22.461,30.762
1621557625.326,23.926,2.930,12.695,18.555,-0.977
1621557625.330,22.461,7.812,11.719,26.367,-20.996
1621557625.334,34.668,-1.465,15.137,32.227,11.230
1621557625.338,34.668,-7.324,19.531,24.902,69.336
1621557625.341,40.527,-2.441,19.043,19.531,72.266
1621557625.345,41.504,3.906,16.113,23.926,38.574
1621557625.349,35.156,3.906,13.672,24.414,-20.996
1621557625.353,34.180,2.930,11.719,21.484,-40.039
1621557625.357,23.926,0.000,11.230,26.855,11.230
1621557625.370,20.020,-1.953,12.207,35.156,46.875
1621557625.374,24.902,-2.930,12.207,34.668,13.672
1621557625.378,23.438,-2.441,10.742,24.414,37.109
1621557625.382,28.809,-2.930,11.230,33.203,25.391
1621557625.386,33.203,-3.418,14.648,42.969,-37.598
1621557625.390,38.086,-4.883,18.555,44.434,-4.883
1621557625.394,37.109,-1.465,19.043,53.711,20.508
1621557625.397,30.762,-3.906,21.973,51.758,-2.930
1621557625.401,37.109,-5.371,22.949,45.898,-15.625
1621557625.405,48.828,-2.930,15.625,48.828,47.363
1621557625.409,50.293,-1.465,13.672,41.992,44.922
1621557625.413,48.340,3.418,16.113,36.621,-45.898
1621557625.406,44.922,3.906,12.695,32.715,-38.086
1621557625.410,53.711,4.883,9.766,31.250,43.457
1621557625.414,52.734,5.371,9.277,29.297,65.430
1621557625.418,31.738,6.836,13.672,29.297,38.574
1621557625.422,30.762,11.230,13.184,26.367,29.785
1621557625.426,44.434,11.719,10.742,28.320,58.105
1621557625.430,45.898,9.277,15.625,30.273,49.805
1621557625.433,42.480,8.789,12.695,22.949,18.555
1621557625.437,40.527,4.395,11.719,22.461,48.340
1621557625.441,22.949,7.324,10.254,25.391,38.574
1621557625.445,20.508,5.371,7.324,31.738,28.809
1621557625.449,27.832,-0.977,15.137,35.156,26.367
1621557625.462,11.719,3.418,16.113,23.438,28.809
1621557625.466,0.000,-0.488,16.113,20.996,8.301
1621557625.470,-0.488,-2.930,20.996,31.738,-25.879
1621557625.474,0.000,0.000,16.113,32.227,9.277
1621557625.478,0.488,-4.883,13.672,32.227,8.789
1621557625.482,11.230,-5.371,17.090,26.367,-3.906
1621557625.486,22.949,-5.371,19.531,26.855,23.926
1621557625.489,20.020,-7.324,20.020,34.180,15.625
1621557625.493,16.602,-5.371,18.066,34.668,-4.883
1621557625.497,19.531,-3.418,16.602,32.227,10.742
1621557625.501,18.066,-2.441,18.555,35.645,0.977
1621557625.505,20.996,-5.859,20.020,38.574,11.230
1621557625.500,29.297,-1.953,16.113,33.691,25.879
1621557625.504,36.133,1.465,16.602,31.738,44.922
1621557625.508,51.270,3.906,14.160,20.508,53.223
1621557625.512,53.711,8.789,10.742,20.020,56.152
1621557625.516,38.574,9.277,12.695,31.250,35.645
1621557625.520,43.945,16.113,8.789,24.902,102.539
1621557625.524,62.988,17.578,7.324,19.531,123.047
1621557625.527,65.918,10.254,8.301,25.879,43.945
1621557625.531,51.270,6.348,10.254,28.320,-7.812
1621557625.535,56.641,7.324,12.695,29.297,21.484
1621557625.539,61.523,10.742,10.742,25.391,73.730
1621557625.543,40.039,11.230,6.836,20.508,38.574
1621557625.556,37.109,7.324,3.418,22.461,46.875
1621557625.560,49.805,7.324,4.395,28.809,48.828
1621557625.564,28.320,9.277,10.254,35.156,-13.672
1621557625.568,8.301,0.488,19.043,34.180,18.066
1621557625.572,7.812,-2.441,23.926,36.133,20.508
1621557625.576,1.465,0.488,22.461,34.668,71.777
1621557625.580,-0.488,-0.488,19.531,29.785,91.797
1621557625.583,-1.465,-5.859,20.996,38.086,0.000
1621557625.587,9.766,-10.254,22.461,45.898,24.414
1621557625.591,12.695,-7.812,20.508,41.504,56.152
1621557625.595,-3.418,-7.812,23.438,45.410,45.898
1621557625.599,-4.395,-12.695,22.949,51.270,14.160
1621557625.595,0.488,-10.742,15.137,52.246,24.902
1621557625.599,9.766,-10.254,15.137,51.758,66.406
1621557625.603,20.508,-8.301,14.160,42.969,52.734
1621557625.607,24.414,-3.906,13.184,34.180,28.809
1621557625.611,31.738,-7.812,15.625,37.598,27.832
1621557625.615,27.344,-7.324,11.719,40.039,-4.883
1621557625.619,31.250,0.000,14.160,45.898,28.809
1621557625.622,44.922,4.883,19.043,41.992,91.309
1621557625.626,50.781,10.742,14.648,23.926,76.172
1621557625.630,47.852,11.719,7.324,29.297,43.945
1621557625.634,46.387,4.883,2.441,25.879,17.578
1621557625.638,60.059,3.418,5.859,21.484,8.301
1621557625.651,62.500,8.301,8.789,26.855,20.020
1621557625.655,54.199,12.207,6.836,25.391,28.320
1621557625.659,59.570,11.230,9.277,27.344,19.043
1621557625.663,46.875,6.836,12.695,27.832,-39.062
1621557625.667,30.762,15.625,13.184,26.855,-39.062
1621557625.671,42.969,15.625,15.137,28.809,0.000
1621557625.675,53.223,9.277,12.695,31.250,35.645
1621557625.678,61.035,10.742,7.324,29.297,41.504
1621557625.682,55.664,7.812,12.695,34.180,-12.695
1621557625.686,48.828,8.301,12.207,49.316,-3.418
1621557625.690,37.598,13.672,9.277,45.410,59.082
1621557625.694,28.320,13.672,12.207,36.621,8.301
1621557625.687,30.762,5.371,9.277,33.691,-44.434
1621557625.691,22.461,0.977,6.836,32.227,-4.883
1621557625.695,13.184,2.441,8.789,28.320,46.387
1621557625.699,14.648,0.977,9.277,26.367,104.004
1621557625.703,9.766,-0.488,6.348,33.691,63.965
1621557625.707,6.836,-3.418,9.766,27.832,38.574
1621557625.711,19.531,-5.371,14.648,28.320,26.855
1621557625.714,20.508,-2.930,14.648,31.250,37.598
1621557625.718,10.254,-3.418,13.184,23.438,83.496
1621557625.722,6.836,-4.395,10.742,20.508,36.621
1621557625.726,12.695,-3.906,10.254,24.902,13.184
1621557625.730,21.973,-7.324,12.695,32.715,24.902
1621557625.744,19.043,-6.348,13.672,33.203,68.359
1621557625.748,12.695,-1.465,15.625,34.180,74.219
1621557625.752,23.438,-3.906,18.555,39.062,26.367
1621557625.756,34.668,0.000,13.672,35.156,15.137
1621557625.760,41.992,4.883,8.301,25.879,60.547
1621557625.764,46.875,3.906,8.789,24.414,96.680
1621557625.768,61.523,9.277,8.301,27.832,20.020
1621557625.771,63.965,12.695,3.418,33.691,51.758
1621557625.775,47.852,13.672,2.930,25.879,78.613
1621557625.779,38.574,16.602,3.906,14.160,44.922
1621557625.783,46.875,9.277,5.371,16.113,-0.977
1621557625.787,49.805,9.277,6.836,17.578,-25.879
1621557625.781,43.457,13.672,4.395,20.996,1.953
1621557625.785,40.039,11.719,1.465,25.879,35.645
1621557625.789,34.668,8.301,6.836,37.598,35.156
1621557625.793,36.133,5.859,9.766,37.598,-1.465
1621557625.797,41.504,5.371,11.230,34.668,33.203
1621557625.801,34.668,10.254,15.137,34.668,37.598
1621557625.805,30.762,7.324,12.695,31.250,5.371
1621557625.808,35.156,1.465,7.324,32.227,-37.598
1621557625.812,35.156,-2.930,7.812,34.668,-21.973
1621557625.816,25.391,-3.418,11.719,38.086,-1.465
1621557625.820,5.371,0.488,11.230,42.480,-10.254
1621557625.824,0.488,3.418,6.836,31.250,53.711
1621557625.838,8.789,1.465,7.324,30.273,69.336
1621557625.842,22.461,0.977,10.742,31.250,55.176
1621557625.846,16.602,1.953,11.230,18.555,50.293
1621557625.850,17.090,-1.465,15.625,23.926,-0.488
1621557625.854,23.438,-1.953,15.625,26.855,0.488
1621557625.858,20.996,0.977,16.113,24.902,26.367
1621557625.862,33.691,1.465,15.625,20.508,11.719
1621557625.865,41.504,-3.906,10.742,17.090,22.461
1621557625.869,27.344,-1.465,10.254,27.344,31.738
1621557625.873,27.832,13.184,10.254,23.926,-7.324
1621557625.877,30.762,16.602,8.789,14.648,0.488
1621557625.881,30.762,10.742,13.184,23.926,69.824
1621557625.876,37.598,13.184,13.672,30.273,9.277
1621557625.880,40.527,12.695,12.207,24.414,-11.719
1621557625.884,49.805,17.090,14.648,25.391,64.941
1621557625.888,50.293,24.414,14.648,32.227,53.711
1621557625.892,44.922,17.578,14.648,34.668,-20.020
1621557625.896,49.316,12.695,19.531,49.316,-23.926
1621557625.900,50.781,13.672,16.602,50.293,22.461
1621557625.903,48.340,7.812,14.648,39.062,60.059
1621557625.907,41.992,2.930,16.113,37.109,47.363
1621557625.911,38.086,4.883,16.113,29.297,26.367
1621557625.915,41.504,4.395,16.602,29.297,38.574
1621557625.919,41.504,-0.488,20.996,38.574,64.453
1621557625.932,22.461,3.418,20.996,38.086,53.223
1621557625.936,9.766,8.789,20.020,40.039,44.434
1621557625.940,20.020,5.859,18.555,45.898,31.250
1621557625.944,13.672,-0.488,15.625,43.457,18.555
1621557625.948,16.113,0.000,16.113,37.109,38.086
1621557625.952,35.156,2.930,14.160,33.203,43.945
1621557625.956,33.691,-0.977,9.277,36.133,52.734
1621557625.959,25.391,2.930,12.207,37.109,28.320
1621557625.963,34.180,9.277,16.602,27.344,40.039
1621557625.967,40.039,3.906,15.625,26.855,81.055
1621557625.971,39.551,1.953,15.137,26.855,6.348
1621557625.975,46.875,4.395,16.602,33.203,-19.043
1621557625.969,49.805,9.277,14.648,36.133,29.785
1621557625.973,42.480,9.766,13.184,22.461,7.324
1621557625.977,37.598,7.812,13.672,23.438,-20.508
1621557625.981,44.434,11.230,10.254,32.227,43.457
1621557625.985,42.480,13.184,6.348,27.344,52.246
1621557625.989,36.133,5.859,6.348,20.020,-16.602
1621557625.993,34.668,3.906,11.719,27.344,9.277
1621557625.996,31.250,6.348,14.648,33.203,43.945
1621557626.000,25.391,5.371,16.113,34.668,4.883
1621557626.004,24.414,5.859,17.578,31.250,16.113
1621557626.008,18.555,4.883,15.625,28.320,35.645
1621557626.012,33.203,7.324,13.672,21.973,24.902
1621557626.025,27.344,9.766,13.184,22.461,43.945
1621557626.029,15.625,7.324,15.137,30.762,28.320
1621557626.033,22.949,5.859,17.090,34.180,-29.297
1621557626.037,20.996,9.277,15.137,40.039,5.859
1621557626.041,19.531,5.371,13.672,44.434,64.941
1621557626.045,24.414,1.953,15.625,40.039,56.152
1621557626.049,23.438,3.418,18.066,35.156,40.039
1621557626.052,28.320,4.395,15.625,37.598,51.758
1621557626.056,34.180,0.488,17.578,34.180,26.367
1621557626.060,36.133,-1.465,20.996,28.809,30.273
1621557626.064,32.715,-5.371,23.926,28.320,69.336
1621557626.068,21.973,-5.371,28.320,33.203,48.340
1621557626.063,24.414,1.953,28.809,32.715,-5.859
1621557626.067,37.109,8.301,29.785,36.621,18.555
1621557626.071,32.227,8.789,30.273,34.668,73.730
1621557626.075,30.273,5.859,26.855,35.156,23.926
1621557626.079,43.945,11.719,22.949,36.621,-23.926
1621557626.083,47.852,10.742,20.508,39.062,0.977
1621557626.087,46.387,5.859,19.043,38.574,49.316
1621557626.090,53.223,7.324,21.973,39.062,12.695
1621557626.094,57.129,5.859,24.414,46.387,18.555
1621557626.098,53.711,7.812,22.461,40.527,1.953
1621557626.102,48.340,9.766,21.973,39.062,-27.832
1621557626.106,41.992,8.789,23.438,41.016,-6.836
1621557626.119,45.410,6.348,25.391,39.551,0.000
1621557626.123,49.805,3.906,27.344,39.551,5.371
1621557626.127,54.688,4.395,26.855,41.016,2.930
1621557626.131,47.363,8.301,28.809,42.969,22.949
1621557626.135,24.902,6.348,29.785,44.434,23.438
1621557626.139,33.203,8.301,28.809,48.340,15.137
1621557626.143,44.922,7.812,30.762,48.828,39.551
1621557626.146,33.203,2.930,28.809,37.598,-23.926
1621557626.150,22.461,6.836,26.367,42.480,-7.812
1621557626.154,36.133,11.230,28.320,51.758,21.973
1621557626.158,48.828,23.438,25.879,42.969,-7.812
1621557626.162,44.434,24.414,21.973,41.504,41.992
1621557626.157,24.414,11.719,19.531,40.039,112.305
1621557626.161,21.484,14.648,22.461,33.203,32.715
1621557626.165,30.273,17.090,23.926,31.250,-9.277
1621557626.169,26.367,15.625,23.926,33.691,75.684
1621557626.173,27.344,17.578,24.414,32.227,83.496
1621557626.177,39.551,12.207,25.391,40.039,-5.859
1621557626.181,44.434,4.395,25.879,41.016,-32.227
1621557626.184,34.180,6.348,20.020,28.809,-9.766
1621557626.188,37.598,13.184,18.555,28.809,-13.672
1621557626.192,48.828,13.184,20.996,40.527,40.039
1621557626.196,52.246,11.230,20.020,46.875,81.055
1621557626.200,43.457,12.695,20.508,43.457,36.133
1621557626.213,39.551,14.160,22.461,37.109,17.578
1621557626.217,35.156,16.602,18.066,36.621,24.902
1621557626.221,45.410,13.672,19.043,35.645,43.457
1621557626.225,50.293,10.254,24.414,31.250,74.707
1621557626.229,44.434,10.742,24.414,34.180,36.133
1621557626.233,43.945,8.789,25.391,38.086,-41.016
1621557626.237,45.898,13.184,26.855,41.992,-14.160
1621557626.240,44.922,20.508,26.855,41.016,26.855
1621557626.244,44.434,20.996,24.902,29.785,32.715
1621557626.248,41.016,19.043,22.461,35.645,63.965
1621557626.252,40.527,19.531,19.531,35.156,47.852
1621557626.256,43.457,21.973,18.555,30.762,62.012
1621557626.252,28.320,20.020,20.020,31.250,85.449
1621557626.256,21.484,15.137,17.578,28.809,28.809
1621557626.260,33.203,14.160,17.578,29.297,-3.906
1621557626.264,31.250,14.160,17.578,32.227,8.789
1621557626.268,33.203,18.066,15.625,26.855,13.184
1621557626.272,38.574,18.066,17.578,22.461,83.984
1621557626.276,35.645,17.578,15.137,35.645,55.176
1621557626.279,41.016,20.020,15.625,36.133,12.695
1621557626.283,36.133,17.090,22.461,32.227,-9.277
1621557626.287,16.602,17.578,20.508,29.785,-18.555
1621557626.291,20.508,15.137,17.090,22.949,21.973
1621557626.295,30.762,13.672,18.066,20.996,30.273
1621557626.306,24.902,13.672,20.020,23.926,103.516
1621557626.310,30.762,10.254,20.508,22.949,71.289
1621557626.314,32.715,15.625,18.066,14.648,20.508
1621557626.318,15.625,20.508,18.066,19.043,6.348
1621557626.322,24.414,18.066,19.531,27.344,20.020
1621557626.326,35.156,15.625,19.531,25.391,30.273
1621557626.330,41.504,14.160,18.066,29.297,13.672
1621557626.333,46.875,18.555,14.160,27.344,17.090
1621557626.337,40.527,22.461,12.695,24.414,-3.418
1621557626.341,38.574,21.973,14.160,22.949,5.859
1621557626.345,41.992,19.043,18.555,21.973,21.484
1621557626.349,49.805,19.043,21.973,27.832,11.230
