timestamps,TP9,AF7,AF8,TP10,Right AUX
1620953423.594,16.113,32.227,55.176,40.039,-7.324
1620953423.598,8.789,33.203,47.363,33.203,-6.348
1620953423.602,7.812,36.621,43.457,26.855,-42.480
1620953423.606,16.602,34.668,38.574,34.668,-33.691
1620953423.602,29.297,37.598,38.574,43.945,32.227
1620953423.606,16.602,40.527,37.109,34.180,0.977
1620953423.610,-2.930,33.203,27.344,17.578,-3.906
1620953423.614,9.277,34.180,29.785,24.414,47.852
1620953423.618,23.926,34.180,32.715,38.086,45.898
1620953423.622,25.879,41.992,28.809,32.227,19.531
1620953423.626,28.320,42.480,32.227,21.973,46.875
1620953423.629,28.809,39.551,29.297,22.461,116.699
1620953423.633,34.180,42.480,28.809,25.391,103.027
1620953423.637,37.598,31.250,24.902,19.531,23.438
1620953423.641,33.691,31.250,22.461,14.160,-17.578
1620953423.645,30.273,38.574,29.785,17.090,-39.551
1620953423.658,40.527,38.086,29.297,24.902,-11.719
1620953423.662,46.387,40.527,28.320,30.273,25.391
1620953423.666,39.062,45.898,32.227,25.391,20.020
1620953423.670,29.297,41.992,30.762,16.602,17.090
1620953423.674,30.762,34.668,32.227,28.320,-21.973
1620953423.678,35.645,38.574,35.645,33.203,-38.086
1620953423.682,37.109,38.574,39.062,19.531,32.715
1620953423.685,33.203,34.668,40.039,12.207,26.367
1620953423.689,26.855,31.250,39.551,20.508,0.000
1620953423.693,38.086,31.738,45.410,47.363,21.484
1620953423.697,36.621,34.180,42.969,38.574,66.406
1620953423.701,35.645,37.598,43.457,27.832,72.754
1620953423.694,38.086,37.598,44.434,44.922,60.059
1620953423.698,24.414,39.062,32.715,41.016,68.848
1620953423.702,11.719,37.109,24.414,26.367,49.805
1620953423.706,34.180,35.645,29.785,15.625,38.086
1620953423.710,31.738,41.504,34.668,17.578,-32.227
1620953423.714,13.184,42.480,30.273,20.020,-76.172
1620953423.718,18.555,44.434,33.691,19.531,-56.641
1620953423.721,0.000,44.434,39.062,16.602,1.465
1620953423.725,-11.719,33.691,31.738,6.348,19.531
1620953423.729,-8.301,37.109,25.391,6.348,-1.953
1620953423.733,1.465,39.551,28.320,18.066,24.902
1620953423.737,12.695,37.109,37.109,26.855,68.359
1620953423.752,12.695,38.574,34.668,22.461,85.938
1620953423.756,19.043,40.527,27.832,21.484,58.594
1620953423.760,33.691,37.109,36.621,30.762,63.477
1620953423.764,43.945,39.062,18.555,34.180,22.949
1620953423.768,41.016,41.504,-62.500,25.391,-19.531
