TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-05-13 19:12:38.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.8242,1626.227,1626.227,0.0,779.2674,-0.214111328125,-0.31927490234375,-0.912841796875,2.624359130859375,-0.82244873046875,4.05242919921875,1,4.0,4.0,2.0,2.0,5.00
2021-05-13 19:12:38.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.8242,1626.227,1626.227,0.0,832.0513,-0.214111328125,-0.31927490234375,-0.912841796875,2.624359130859375,-0.82244873046875,4.05242919921875,1,4.0,4.0,2.0,2.0,5.00
2021-05-13 19:12:38.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.8242,1626.227,1626.227,0.0,842.9304,-0.214111328125,-0.31927490234375,-0.912841796875,2.624359130859375,-0.82244873046875,4.05242919921875,1,4.0,4.0,2.0,2.0,5.00
2021-05-13 19:12:38.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.8242,1626.227,1626.227,0.0,944.4689,-0.214111328125,-0.31927490234375,-0.912841796875,2.624359130859375,-0.82244873046875,4.05242919921875,1,4.0,4.0,2.0,2.0,5.00
2021-05-13 19:12:38.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.227,1626.227,1626.227,0.0,684.57874,-0.214111328125,-0.31927490234375,-0.912841796875,2.624359130859375,-0.82244873046875,4.05242919921875,1,4.0,4.0,2.0,2.0,5.00
2021-05-13 19:12:38.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.2124,1626.227,1626.227,0.0,414.6154,-0.214111328125,-0.31927490234375,-0.912841796875,2.624359130859375,-0.82244873046875,4.05242919921875,1,4.0,4.0,2.0,2.0,5.00
2021-05-13 19:12:38.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1576.6666,1626.227,1626.227,0.0,861.4652,-0.214111328125,-0.31927490234375,-0.912841796875,2.624359130859375,-0.82244873046875,4.05242919921875,1,4.0,4.0,2.0,2.0,5.00
2021-05-13 19:12:38.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.630035,1626.227,1626.227,0.0,859.85345,-0.214111328125,-0.31927490234375,-0.912841796875,2.624359130859375,-0.82244873046875,4.05242919921875,1,4.0,4.0,2.0,2.0,5.00
2021-05-13 19:12:38.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0952,1627.033,1626.227,0.0,618.9011,-0.214111328125,-0.31927490234375,-0.912841796875,2.624359130859375,-0.82244873046875,4.05242919921875,1,4.0,4.0,2.0,2.0,5.00
2021-05-13 19:12:38.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1574.249,1626.227,0.0,967.8388,-0.214111328125,-0.31927490234375,-0.912841796875,2.624359130859375,-0.82244873046875,4.05242919921875,1,4.0,4.0,2.0,2.0,5.00
