timestamps,TP9,AF7,AF8,TP10,Right AUX
1621213166.270,-12.695,-35.156,-15.625,9.766,0.000
1621213166.274,0.488,-21.973,-3.906,18.066,0.000
1621213166.278,6.836,-19.043,-5.859,19.531,0.000
1621213166.282,3.418,-19.531,-5.859,7.324,0.000
1621213166.286,-2.930,-22.461,-14.160,-2.441,0.000
1621213166.289,2.441,-33.203,-27.344,-7.812,0.000
1621213166.293,9.766,-35.645,-23.438,2.441,0.000
1621213166.297,1.465,-35.645,-11.719,19.043,0.000
1621213166.301,-7.812,-38.574,-16.113,14.648,0.000
1621213166.305,0.488,-27.832,-20.508,9.277,0.000
1621213166.309,-14.648,-29.297,-18.555,-10.254,0.000
1621213166.313,-35.645,-39.062,-21.484,-23.438,0.000
1621213166.317,-12.695,-36.621,-15.137,5.859,0.000
1621213166.321,8.789,-22.461,-14.648,17.090,0.000
1621213166.325,-13.184,-20.508,-20.508,-10.254,0.000
1621213166.329,-31.250,-34.668,-25.879,-25.391,0.000
1621213166.332,-16.602,-34.668,-28.809,-23.926,0.000
1621213166.336,-3.418,-20.020,-27.832,-18.555,0.000
1621213166.340,-1.465,-15.137,-25.391,-22.949,0.000
1621213166.344,-7.324,-22.949,-20.508,-19.043,0.000
1621213166.348,-7.324,-34.180,-18.555,4.883,0.000
1621213166.352,8.301,-31.738,-23.926,5.859,0.000
1621213166.356,6.836,-22.949,-30.762,2.930,0.000
1621213166.360,0.000,-20.508,-28.320,2.441,0.000
1621213166.364,3.906,-23.926,-20.508,11.719,0.000
1621213166.368,15.137,-22.949,-20.508,28.320,0.000
1621213166.371,15.625,-20.508,-26.367,25.391,0.000
1621213166.375,-1.465,-30.273,-34.180,8.789,0.000
1621213166.379,-2.930,-34.668,-41.016,-5.371,0.000
1621213166.383,2.930,-30.273,-36.133,-6.836,0.000
1621213166.387,5.371,-18.066,-36.133,-14.160,0.000
1621213166.391,1.953,-5.371,-46.387,-19.043,0.000
1621213166.395,-8.301,-16.602,-47.363,-10.254,0.000
1621213166.399,-20.020,-33.691,-41.016,-12.695,0.000
1621213166.403,-27.832,-35.156,-45.410,-23.438,0.000
1621213166.407,-16.602,-22.949,-48.340,-36.133,0.000
1621213166.411,-11.719,-12.695,-41.992,-32.715,0.000
1621213166.414,-15.625,-22.949,-43.945,-11.719,0.000
1621213166.418,-4.395,-30.273,-41.992,-12.695,0.000
