timestamps,TP9,AF7,AF8,TP10,Right AUX
1621214706.116,-10.742,-48.828,-36.621,-25.391,0.000
1621214706.120,-8.789,-32.227,-39.551,-32.227,0.000
1621214706.124,-17.090,-32.227,-41.992,-31.738,0.000
1621214706.128,-14.160,-31.738,-36.133,-27.344,0.000
1621214706.132,-14.160,-39.062,-30.762,-28.809,0.000
1621214706.136,-20.508,-40.527,-35.156,-31.738,0.000
1621214706.140,-10.254,-21.484,-41.016,-41.504,0.000
1621214706.144,-13.672,-23.438,-36.133,-41.992,0.000
1621214706.148,-11.719,-32.715,-32.227,-32.715,0.000
1621214706.152,-9.766,-26.855,-30.762,-25.391,0.000
1621214706.156,-27.344,-29.297,-30.762,-21.484,0.000
1621214706.159,-53.223,-32.715,-29.785,-22.461,0.000
1621214706.163,-52.246,-35.645,-31.250,-22.461,0.000
1621214706.167,-42.480,-35.645,-30.762,-17.090,0.000
1621214706.171,-32.227,-29.785,-26.855,-9.277,0.000
1621214706.175,-22.949,-30.762,-28.320,-17.090,0.000
1621214706.179,-11.719,-28.320,-28.809,-27.344,0.000
1621214706.183,-20.020,-25.391,-28.809,-23.926,0.000
1621214706.187,-31.738,-32.227,-32.227,-22.949,0.000
1621214706.191,-21.973,-38.086,-33.203,-33.203,0.000
1621214706.195,-20.020,-44.434,-33.691,-36.133,0.000
1621214706.199,-25.391,-47.852,-34.180,-32.227,0.000
1621214706.202,-34.180,-41.016,-38.086,-34.180,0.000
1621214706.206,-17.578,-27.344,-38.574,-28.809,0.000
1621214706.210,-0.977,-21.973,-41.504,-32.715,0.000
1621214706.214,-18.066,-34.668,-46.875,-43.457,0.000
1621214706.218,-24.902,-39.062,-44.922,-32.227,0.000
1621214706.222,-47.852,-38.574,-42.969,-28.809,0.000
1621214706.226,-68.848,-35.645,-39.062,-41.504,0.000
1621214706.230,-45.410,-32.227,-36.621,-43.457,0.000
1621214706.234,-34.180,-38.574,-38.574,-35.156,0.000
1621214706.238,-34.180,-40.039,-38.086,-26.367,0.000
1621214706.241,-25.391,-35.645,-41.504,-33.691,0.000
1621214706.245,-16.113,-36.621,-39.551,-39.062,0.000
1621214706.249,-16.113,-40.039,-36.621,-24.414,0.000
1621214706.253,-25.879,-38.086,-35.645,-4.395,0.000
1621214706.257,-33.203,-36.133,-33.691,-3.906,0.000
1621214706.261,-31.738,-34.180,-33.691,-11.230,0.000
1621214706.265,-15.625,-33.203,-32.227,-8.789,0.000
1621214706.269,-1.953,-31.250,-32.715,-18.555,0.000
1621214706.273,16.113,-37.109,-35.156,-32.715,0.000
1621214706.277,12.695,-44.434,-34.668,-24.902,0.000
1621214706.281,-26.367,-44.922,-30.762,-14.648,0.000
1621214706.284,-41.016,-38.574,-32.227,-12.207,0.000
1621214706.288,-35.645,-36.133,-35.645,-15.137,0.000
1621214706.292,-36.133,-35.645,-36.621,-20.020,0.000
1621214706.296,-17.578,-36.621,-38.574,-21.484,0.000
1621214706.300,-1.953,-42.480,-39.062,-19.531,0.000
1621214706.304,-11.230,-29.297,-36.621,-15.137,0.000
1621214706.308,-32.227,-24.414,-34.180,-19.531,0.000
1621214706.312,-41.504,-32.227,-34.668,-24.902,0.000
1621214706.316,-38.574,-25.391,-35.645,-22.461,0.000
1621214706.320,-30.273,-22.949,-34.668,-22.461,0.000
1621214706.323,-20.020,-24.414,-36.621,-21.973,0.000
1621214706.327,-12.695,-25.391,-39.551,-20.508,0.000
1621214706.331,-19.531,-34.180,-44.434,-27.344,0.000
1621214706.335,-24.902,-36.133,-41.504,-29.297,0.000
